-0.315
-0.525
-0.3025
-0.2875
-0.3125
-0.57
-0.39
-0.3175
-0.435
-0.4125
-0.34
-0.335
-0.4425
-0.5075
-0.3125
-0.3475
-0.4975
-0.375
-0.5025
-0.415
-0.47
-0.4725
-0.4125
-0.3275
-0.4
-0.3775
-0.455
-0.4175
-0.4025
-0.4425
-0.3575
-0.4175
-0.42
-0.4
-0.3025
-0.4275
-0.4075
-0.475
-0.35
-0.315
-0.3425
-0.375
-0.4375
-0.365
-0.3525
-0.3175
-0.4975
-0.3625
-0.4725
-0.3175
-0.1875
-0.4425
-0.395
-0.39
-0.39
-0.28
-0.585
-0.395
-0.35
-0.3225
-0.42
-0.2625
-0.405
-0.3475
-0.295
-0.3125
-0.385
-0.4775
-0.435
-0.345
-0.43
-0.36
-0.3675
-0.315
-0.315
-0.2675
-0.385
-0.42
-0.355
-0.3875
-0.2675
-0.4175
-0.315
-0.355
-0.2675
-0.35
-0.325
-0.445
-0.4675
-0.3425
-0.3775
-0.2475
-0.385
-0.41
-0.385
-0.45
-0.3725
-0.3675
-0.35
-0.3875
