0.01	0.011237500000000001
0.06	0.35839728
0.11	3.84506562
0.16	13.634903999999999
0.21	24.188849579999996
0.26	28.51226768
0.31	37.05835728
0.36	39.117078
0.41	51.72800342000001
0.46	53.66485488
0.51	57.90719112000001
0.56	65.523668
0.61	78.85096558000001
0.66	80.37915600000001
0.71	100.33276249999999
0.76	87.25031648
0.81	89.20121112000001
0.86	89.76968099999998
0.91	99.39526687999998
0.96	100.24346688
1.01	117.49021950000001
1.06	121.48516688000001
1.11	130.02478728
1.16	145.295742
1.21	152.16978392
1.26	136.38002112
1.31	163.3991165
1.36	148.94081072
1.41	183.96308352
1.46	174.22372428000003
1.51	193.81749658
1.56	192.27904488000001
1.61	166.9591735
1.66	204.19214787999996
1.71	214.13075202
1.76	220.42473728000002
1.81	201.54368462
1.86	228.64168668000002
1.91	213.34852800000002
1.96	214.41782208
2.01	244.65914567999997
2.06	259.34053172
2.11	272.8072805
2.16	268.51001472
2.21	280.47319949999996
2.26	261.28515852
2.31	311.97316458
2.36	294.11822847999997
2.41	279.431306
2.46	240.26297988
2.51	320.65034641999995
2.56	316.45304832
2.61	321.11587421999997
2.66	326.34835632
2.71	317.05089449999997
2.76	274.19719008
2.81	321.75926918
2.86	349.829909
2.91	308.68988418000004
2.96	337.79384432
