1.0
0.51
0.2
1.0
0.12
-1.0
-1.0
-1.0
-1.0
0.38
1.0
1.0
1.0
-0.28
-1.0
1.0
-1.0
1.0
-1.0
1.0
0.16
-0.16
1.0
-0.47
-0.11
1.0
-1.0
0.52
-1.0
-1.0
0.56
-1.0
-1.0
-1.0
0.2
1.0
0.25
-0.83
-0.36
1.0
-0.03
-1.0
-0.04
1.0
-0.51
-1.0
-0.25
-1.0
-1.0
-0.46
0.22
-0.2
1.0
-1.0
1.0
1.0
0.59
1.0
-1.0
1.0
0.82
0.32
1.0
1.0
-0.77
-0.85
-0.43
-0.63
-1.0
-1.0
0.5
-1.0
-1.0
1.0
0.59
-0.2
-0.01
-1.0
-0.17
1.0
-1.0
-1.0
1.0
1.0
0.12
0.78
-1.0
-1.0
-1.0
0.01
0.05
-0.34
-1.0
-0.72
-1.0
-1.0
-1.0
0.41
-1.0
0.43
