0.01	-0.0116
0.06	-0.05960000000000001
0.11	-0.11220000000000001
0.16	-0.16459999999999997
0.21	-0.2108
0.26	-0.2532
0.31	-0.3044
0.36	-0.3414
0.41	-0.3986
0.46	-0.4262
0.51	-0.4708
0.56	-0.5134000000000001
0.61	-0.5448000000000001
0.66	-0.5800000000000001
0.71	-0.6094
0.76	-0.6502000000000001
0.81	-0.6704000000000001
0.86	-0.6928
0.91	-0.7160000000000001
0.96	-0.737
1.01	-0.7598
1.06	-0.7871999999999999
1.11	-0.8053999999999999
1.16	-0.8201999999999999
1.21	-0.8336000000000001
1.26	-0.8548000000000002
1.31	-0.8692
1.36	-0.8735999999999998
1.41	-0.8876000000000001
1.46	-0.8998
1.51	-0.9066000000000001
1.56	-0.9181999999999999
1.61	-0.9234
1.66	-0.9313999999999999
1.71	-0.9355999999999999
1.76	-0.9386
1.81	-0.948
1.86	-0.9542
1.91	-0.958
1.96	-0.9603999999999999
2.01	-0.9663999999999998
2.06	-0.9691999999999998
2.11	-0.9686
2.16	-0.9732000000000001
2.21	-0.9782
2.26	-0.9768000000000001
2.31	-0.9792000000000002
2.36	-0.9815999999999999
2.41	-0.9832
2.46	-0.9838000000000001
2.51	-0.9838000000000001
2.56	-0.9876
2.61	-0.9866000000000001
2.66	-0.9878
2.71	-0.9864
2.76	-0.9868000000000001
2.81	-0.9884000000000002
2.86	-0.9878000000000001
2.91	-0.9915999999999999
2.96	-0.9892
