0.01	0.008249020000000001
0.06	0.06952128
0.11	0.12654817999999998
0.16	0.21148287999999998
0.21	0.3344287799999999
0.26	0.5396242800000001
0.31	0.5305185000000001
0.36	0.7365679199999999
0.41	1.13627072
0.46	1.3044229200000002
0.51	1.37220498
0.56	1.9162427200000003
0.61	1.96855662
0.66	1.9294110000000004
0.71	3.43129368
0.76	3.23201248
0.81	4.320337500000001
0.86	5.489146079999999
0.91	6.45267168
0.96	5.48583168
1.01	6.79124
1.06	8.71984832
1.11	9.947755620000002
1.16	13.26459072
1.21	13.834898
1.26	13.115740680000002
1.31	21.180750720000002
1.36	25.204093920000005
1.41	20.17783038
1.46	22.143793719999998
1.51	28.386221220000003
1.56	34.14148608000001
1.61	39.77077062
1.66	31.29092032
1.71	55.0561005
1.76	47.33870592
1.81	61.319364619999995
1.86	74.69930748
1.91	101.14021471999999
1.96	104.15322008
2.01	106.87642752
2.06	129.09797108
2.11	138.57814928
2.16	153.50869008
2.21	178.08558352
2.26	192.023499
2.31	209.80885002000002
2.36	231.91655808
2.41	244.07795078000004
2.46	216.44112708
2.51	247.25336817999997
2.56	289.03781888
2.61	276.20792711999997
2.66	301.80308928000005
2.71	261.92697962
2.76	275.90533752
2.81	320.46220128
2.86	298.48293332
2.91	372.51521682
2.96	330.370336
